date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-09-03,越南,中国,CÔNG TY TNHH SẢN XUẤT THIẾT BỊ LƯU TRỮ EJOR,XIANG YUN LAI ENERGY TECHNOLOGY SHENZHEN CO LTD,"144 Ht 31 Street, Ward 6, Tan Thoi Hiep Ward, Ho Chi Minh City, Vietnam","B803-12,PLANT 1, TIANAN CYBER CITY, PIONEERPARK, NO. 475,HUANGGE NORTH, ROAD,HUANGGEKENGCOMMUNITY LONGCHENG, ST",,,,China,,,,85076090,"Ắc quy lithium 51.2V 314AH(Bình lưu trữ 51.2V 314AH),model:51.2V 314AH 16.08Kwh,NW:120kg,kt:86*45*27cm,dung lượng:314Ah,U:51.2V,hiệu:Ejor,sạc lại,dùng để lưu trữ điện(máy giặt,tivi,tủ lạnh)mới 100%,Accumulator lithium 51.2 V 314AH(Jar storage 51.2 V 314AH),model:51.2 V 314AH 16.08 Kwh,N.W.:120kg,kt:86*45*27cm capacity:314Ah,U:51.2V brand:Ejor,charging back to electric storage(washing machine,tv,refrigerator)new 100%",,100.0,Pieces,0.0,37500.0,,,
2025-09-03,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG GIGAWATT,SHENZHEN POWERINN CO LTD,"No. 85, Street No. 12, Ward 3, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","401, PU XINYUAN, NO. 1, 4TH LANE, CENTRAL DISTRICT, AILIAN PUPAIXIN, VILLAGE, LONG CHENG STREET, LONGGANG DISTRICT",,,,China,,,,85076090,"Ắc quy lưu trữ Lithium, hiệu: Gigabox, model: Gigabox 5E, điện áp: 51.2 V, dung lượng: 100Ah, dùng trong hệ thống điện năng lượng mặt trời, hàng mới 100%,Battery storage Lithium, brand: Gigabox, model: Gigabox 5E, voltage: 51.2 V, capacity: 100Ah, used in power system, solar energy, 100% brand new",,16.0,Pieces,0.0,5808.0,,,
2025-09-03,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG GIGAWATT,SHENZHEN POWERINN CO LTD,"No. 85, Street No. 12, Ward 3, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","401, PU XINYUAN, NO. 1, 4TH LANE, CENTRAL DISTRICT, AILIAN PUPAIXIN, VILLAGE, LONG CHENG STREET, LONGGANG DISTRICT",,,,China,,,,85076090,"Ắc quy lưu trữ LITHIUM, hiệu: Gigabox, Model:Gigabox 15E, Điện áp: 51.2 V, Dung lượng 280 AH, dùng trong hệ thống điện năng lượng mặt trời,hàng mới 100%,Battery storage LITHIUM, brand: Gigabox, Model:Gigabox 15E voltage: 51.2 V, Capacity 280 AH, used in power system, solar energy,100% brand new",,13.0,Pieces,0.0,9880.0,,,
2025-09-03,越南,中国,CÔNG TY TNHH SẢN XUẤT THIẾT BỊ LƯU TRỮ EJOR,XIANG YUN LAI ENERGY TECHNOLOGY SHENZHEN CO LTD,"144 Ht 31 Street, Ward 6, Tan Thoi Hiep Ward, Ho Chi Minh City, Vietnam","B803-12,PLANT 1, TIANAN CYBER CITY, PIONEERPARK, NO. 475,HUANGGE NORTH, ROAD,HUANGGEKENGCOMMUNITY LONGCHENG, ST",,,,China,,,,85076090,"Ắc quy lithium 51.2V 314AH(Bình lưu trữ 51.2V 314AH),model:51.2V 314AH 16.08Kwh,NW:120kg,kt:74*44*24cm,dung lượng:314Ah,U:51.2V,hiệu:Ejor,sạc lại,dùng để lưu trữ điện(máy giặt,tivi,tủ lạnh)mới 100%,Accumulator lithium 51.2 V 314AH(Jar storage 51.2 V 314AH),model:51.2 V 314AH 16.08 Kwh,N.W.:120kg,kt:74*44*24cm capacity:314Ah,U:51.2V brand:Ejor,charging back to electric storage(washing machine,tv,refrigerator)new 100%",,50.0,Pieces,0.0,17750.0,,,
2025-09-03,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG GIGAWATT,SHENZHEN POWERINN CO LTD,"No. 85, Street No. 12, Ward 3, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","401, PU XINYUAN, NO. 1, 4TH LANE, CENTRAL DISTRICT, AILIAN PUPAIXIN, VILLAGE, LONG CHENG STREET, LONGGANG DISTRICT",,,,China,,,,85076090,"Ắc quy lưu trữ LITHIUM, hiệu: Gigabox, Model:Gigabox 10S, Điện áp: 51.2 V, Dung lượng 200 AH, dùng trong hệ thống điện năng lượng mặt trời,hàng mới 100%,Battery storage LITHIUM, brand: Gigabox, Model:Gigabox 10S, voltage: 51.2 V, Capacity 200 AH, used in power system, solar energy,100% brand new",,40.0,Pieces,0.0,29520.0,,,
2025-09-03,越南,中国,CÔNG TY TNHH BENWIN VIỆT NAM,FUJIAN BETTENERGY TECHNOLOGY CO LTD,"Phu Thinh Village, Tan An Ward, Bac Ninh Province, Vietnam","1203-5,BLDG A02, JIMEI SOFTWARE PARK, XIAMEN,FUJIAN, CHINA, CN",,,,China,,,,85076090,"Acquy điện-Loại Pin Lithium-ion 5kwh (Model:ELERACK-5K-N), Điện áp: 51.2 V, Công suất: 100Ah, 5120Wh, Dùng để lưu trữ điện từ tấm pin năng lượng mặt trời. Nsx: 2025, hiệu: Benwin, mới 100%,Battery power-Battery Type Lithium-ion battery 5kwh (Model:ELERACK-5K-N) voltage: 51.2 V, capacity: 100Ah, 5120Wh, Used to store power from solar panels, solar power. Nsx: 2025, brand: Benwin, 100% new",,1.0,Pieces,0.0,520.0,,,
2025-09-03,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG MẶT TRỜI AN GIA,XIAMEN ECO SOURCES TECHNOLOGY CO LTD,"No. 7, Lane 97 Dai Linh Street, Dai Mo Ward, Hanoi City, Vietnam","ROOM 202, HONGYE BUILDING, PIONEER PARK, TORCH HIGH-TECH ZONE, XIAMEN, FUJIAN,CHINA, CN",,,,China,,,,85076090,"Pin lithium có thể sạc lại, Mã hàng:Eco-power-51.2V 300Ah, điện áp: 51.2V-300Ah,15.36KWH, dùng cho tấm pin năng lượng mặt trời, kích thước 807*520*252mm, Nhà sx: JBD, hàng mới 100%,Lithium battery rechargeable, sku:Eco-power-51.2 V 300Ah, voltage: 51.2 V-300Ah,15.36 KWH for solar panels, solar power, size 807*520*252mm, producer: JBD, 100% brand new",,120.0,Pieces,0.0,99385.5,,,
2025-09-03,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG GIGAWATT,SHENZHEN POWERINN CO LTD,"No. 85, Street No. 12, Ward 3, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","401, PU XINYUAN, NO. 1, 4TH LANE, CENTRAL DISTRICT, AILIAN PUPAIXIN, VILLAGE, LONG CHENG STREET, LONGGANG DISTRICT",,,,China,,,,85076090,"Ắc quy lưu trữ LITHIUM, hiệu: Gigabox, Model:Gigabox 16S, Điện áp: 51.2 V, Dung lượng 314 AH, dùng trong hệ thống điện năng lượng mặt trời,hàng mới 100%,Battery storage LITHIUM, brand: Gigabox, Model:Gigabox 16S voltage: 51.2 V, Capacity 314 AH, used in power system, solar energy,100% brand new",,170.0,Pieces,0.0,138890.0,,,
2025-08-29,越南,中国,CÔNG TY TNHH EMAAR ENERGY,HOYMILES IMPORT AND EXPORT TRADING CO LTD,"E124/49 Bui Quoc Khanh Street, Group 49, Quarter 6, Chanh Nghia Ward, Thu Dau Mot City, Binh Duong Province, Vietnam","NO.18 KANGJING ROAD, HANGZHOU 310015, P.R.CHINA, CN",,,,China,,,,85076039,"Pin Lithium (loại pin sắt LiFePO4) 51.2V 100Ah ( công suất 5.12kWh)  dùng để  lưu trữ hệ thống điện năng lượng mặt trời. Model: LB-5D-G2, . NSX: Hoymiles , hàng mới 100%.,Lithium battery (type iron battery LiFePO4) 51.2 V 100Ah ( capacity of 5.12 kWh) used to store system solar power. Model: LB-5D-G2, . NSX: Hoymiles , 100% brand new.",,30.0,Pieces,0.0,13800.0,,,
2025-08-28,越南,中国,CÔNG TY TNHH ECO SOLAR,FOSHAN TOP ONE POWER TECHNOLOGY CO LTD,"No. 92/1 Tan Chanh Hiep Street 05, Quarter 11, Tan Chanh Hiep Ward, District 12, Ho Chi Minh City, Vietnam","4TH FLOOR, BLDG 6, NO.125, ZHANGCHAYI ROAD, CHANCHENG DISTRICT, FOSHAN CITY, GUANGDONG, CHINA, CN",,,,China,,,,85076090,"Pin lưu trữ Lithium ECOPOWER-51.2V/300AH - MODEL: EP-300 XS MAX, công suất: 15.36Kwh, Kích thước: (950x550x280)mm, dùng lưu trữ điện trong hệ thống điện năng lượng mặt trời. Hàng mới 100%,Battery storage Lithium ECOPOWER-51.2 V/300AH - MODEL: EP-300 XS MAX, capacity: 15.36 Kwh, size: (950x550x280)mm, use the stored power in the power system solar energy. 100% brand new",,180.0,Pieces,0.0,129960.0,,,
2025-08-28,越南,中国,CÔNG TY CỔ PHẦN TBS GROUP,SHENZHEN LIUSHI SOLAR LIFEPO4 ENERGY CO LTD,"No. 1 Alley 15 Hau Duong Street, Kim Chung Commune, Dong Anh District, Hanoi City, Vietnam","201-B010,BUILDING B1,ZONE B,PHASE, II,LONGFA ROAD COMMERCIAL CENTER, LONGYUAN COMMUNITY,LONGHUA STREET, LONGHUA DISTRICT",,,,China,,,,85076039,"Pin lưu trữ LiFeP04 Battery Pack 51.2V20KW 51.2V 400Ah 20480Wh, Hiệu LS, mới 100%,bằng Ion liti (dạng bộ),dùng lưu trữ điện dự phòng cho gia đình,nsx: Dongguan Liushi Lithium Technology Co., Ltd.,Storage battery, LiFeP04 Battery Pack 51.2V20KW 51.2 V 400Ah 20480Wh, Brand LS, 100% new,Ion-lithium (shape) of user storage, backup power for homes,nsx: Dongguan Liushi Lithium Technology Co., Ltd.",,90.0,Pieces,0.0,83250.0,,,
2025-08-28,越南,中国,CÔNG TY CỔ PHẦN TBS GROUP,SHENZHEN LIUSHI SOLAR LIFEPO4 ENERGY CO LTD,"No. 1 Alley 15 Hau Duong Street, Kim Chung Commune, Dong Anh District, Hanoi City, Vietnam","201-B010,BUILDING B1,ZONE B,PHASE, II,LONGFA ROAD COMMERCIAL CENTER, LONGYUAN COMMUNITY,LONGHUA STREET, LONGHUA DISTRICT",,,,China,,,,85076039,"Pin lưu trữ LiFeP04 Battery Pack 51.2V7.5KW-1 51.2V 150Ah 7680Wh,Hiệu LS, mới 100%, bằng Ion liti (dạng bộ),dùng lưu trữ điện dự phòng cho gia đình,nsx: Dongguan Liushi Lithium Technology Co.,Ltd,,Storage battery, LiFeP04 Battery Pack 51.2V7.5KW-1 51.2 V 150Ah 7680Wh,Brand LS, 100% new, Ion-lithium (shape) of user storage, backup power for homes,nsx: Dongguan Liushi Lithium Technology Co.,Ltd.,",,65.0,Plates,0.0,28275.0,,,
2025-08-27,越南,中国,CÔNG TY TNHH NHẤT NƯỚC,DONGGUAN LITHIUM VALLEY ENERGY CO LTD,"Room G32412, Vinhomes Green Bay, No. 7 Thang Long Avenue, Me Tri Ward, Nam Tu Liem District, Hanoi City, Vietnam","ROOM 101, NO.4, FUZHU 4TH STREET, ZHANGYANG COMMUNITY, ZHANGMUTOU TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,85076090,"Ắc quy bằng ion liti,điện áp 51.2V, 50Ah,2560Wh,dạng xếp tầng,model LV-BST-H2.56Ba dùng cho hệ thống năng lượng mặt trời, NSX: Dongguan Lithium Valley Energy Co., Ltd,Xuất xứ: Trung Quốc,hàng mới 100%,Battery ion lithium,voltage 51.2 V, 50Ah,2560Wh,shape stacking the deck,model LV-BST-H2.56Ba used for system solar MANUFACTURER: Dongguan Lithium Valley Energy Co., Ltd., origin: China,100% brand new",,8.0,Pieces,0.0,2280.0,,,
2025-08-27,越南,越南,CÔNG TY TNHH SẢN PHẨM THỂ THAO GIẢI TRÍ BESTWAY VIỆT NAM,CONG TY TNHH MAY VA THIET BI CONG NGHIEP FUJI VIET NAM,"Lot 52, Long Giang Industrial Park, Tan Phuoc 3 Commune, Dong Thap Province, Vietnam","TANG 6 TOA NHA MD COMPLEX, SO 68 PHO NGUYEN CO THACH, P. TU LIEM, TP. HA NOI,VIET NAM, VN",,,,China,,,,85076090,"FJ-CC-BBL-1#&Bình ắc quy Lithium 51.2V - 700Ah, Model:FJ-CC-BBL,(ắc quy ion liti),KT:115x40x57cm, năm sx 2025, nước sx Trung Quốc, Nhãn hiệu Fuji-Battery, (1 SET = 1 PCE)  mới 100%,FJ-CC-BBL-1#&amp;batteries Lithium 51.2 V - 700Ah, Model:FJ-CC-BBL,(battery ion lithium),KT:115x40x57cm, year of manufacture 2025, water sx, Chinese Label Fuji-Battery, (1 SET = 1 PCE) new 100%",,1.0,Pieces,0.0,6556.7485,,,
2025-08-27,越南,中国,CÔNG TY TNHH BIGBANG SOLAR,SHENZHEN CELLASUN TECHNOLOGY CO LTD,"No. 117A, Dong Hung Thuan 05 Street, Quarter 7, Tan Hung Thuan Ward, District 12, Ho Chi Minh City, Vietnam","15B008, BUILDING C, NO. 3, LANGJING ROAD, XINSHI COMMUNITY, DALANG XINWEI STREET, LONGHUA, DISTRICT, SHENZHEN",,,,China,,,,85076039,"Bộ Pin ion lithium năng lượng dùng cho lưu trữ năng lượng mặt trời, model: BSB-ESS-51.2V-200Ah-Luxury, bao gồm phụ kiện tiêu chuẩn: giá đỡ pin, dây cáp và khung. NSX SHENZHEN CELLASUN. Mới 100%,The lithium ion Battery energy storage for solar, model: BSB-ESS-51.2 V-200Ah-Luxury, including standard accessories: bracket, battery, cables and frame. NSX SHENZHEN CELLASUN. New 100%",,280.0,Pieces,0.0,181440.0,,,
2025-08-27,越南,越南,CONG TY TNHH MOT THANH VIEN MODELLEISENBAHN VIET NAM,CÔNG TY TNHH TFV INDUSTRIES,"NHA XUONG SO 1,2,3,4,5,6, DUONG SO 4,KCN BW SUPPLY CHAIN CITY, PHUONG BIN DUONG","Tien Dai Hamlet, Van Yen Commune, Me Linh District, Hanoi City, Vietnam",,,,,Vietnam,,,85076090,"Bình ắc quy Lithium Ion hiệu Interlift, điện áp 51.2V/460AH, sử dụng cho xe nâng, hàng mới 100%#&CN,Battery Lithium Ion brand Interlift voltage 51.2 V/460AH, used for forklift, new goods 100%#&amp;CN",,1.0,Pieces,0.0,4371.1656,,,
2025-08-26,越南,中国,CÔNG TY TNHH THƯƠNG MẠI & XUẤT NHẬP KHẨU QUỐC TẾ VĨNH PHÁT,GUANGXI YUNQUN IMPORT AND EXPORT CO LTD,"No. 09, Lane 15, Vinh Hoa Street, Yen Lac Commune, Phu Tho Province, Vietnam","105, BUILDING 2, BAIYUNSHAN FAMILY, JINDI, YOUYIGUAN AVENUE, PINGXIANG CITY, CHINA, CN",,,,China,,,,85076090,"Pin lưu trữ Lithium Iron bằng ion liti và vỏ thép, dùng để lưu trữ pin năng lượng mặt trời, kt: (44.8*26*88)cm+-10%, điện áp 51.2V, dung tích 300AH, công suất 15.36 KWH, hiệu: AOKLY, mới 100%,Storage battery Lithium Iron by ion lithium and steel shell, used to store solar battery, kt: (44.8*26*88)cm+-10%, voltage 51.2 V, capacity 300AH capacity 15.36 KWH, brand: AOKLY, 100% new",,1.0,Pieces,0.0,360.0,,,
2025-08-26,越南,新加坡,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU AN KHANG XANH,GOODWE SINGAPORE PTE LTD,"Yen Lang Service Residential Area, Yen Trung Commune, Yen Phong District, Bac Ninh Province, Vietnam","120 ROBINSON ROAD #13-01, SINGAPORE 068913, SINGAPORE, SG",,,,China,,,,85076090,"Pin Lưu Trữ bằng ion lithium, model GW5.1-PACK-I-G10, điện áp 51,2V, 5kwh, sử dụng cho năng lượng điện mặt trời, dùng cho hệ thống nlmt, nsx: Goodwe Technologies Co.,Ltd. Mới 100%,Storage battery ion lithium, model GW5.1-PACK-I-G10, voltage 51,2 V, 5kwh, used for electric power, solar, for solar, nsx: is goodwe Technologies Co.,Ltd. New 100%",,30.0,Set,0.0,15000.0,,,
2025-08-26,越南,新加坡,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU AN KHANG XANH,GOODWE SINGAPORE PTE LTD,"Yen Lang Service Residential Area, Yen Trung Commune, Yen Phong District, Bac Ninh Province, Vietnam","120 ROBINSON ROAD #13-01, SINGAPORE 068913, SINGAPORE, SG",,,,China,,,,85076090,"Pin Lưu Trữ bằng ion lithium, model LX A5.0-30, điện áp 51,2V-100Ah :5kwh,sử dụng cho năng lượng điện mặt trời, dùng cho hệ thống nlmt, nsx: Goodwe Technologies Co.,Ltd. Mới 100%,Storage battery ion lithium, model LX A5.0-30 voltage 51,2 V-100Ah :5kwh,used for electric power, solar, for solar, nsx: is goodwe Technologies Co.,Ltd. New 100%",,50.0,Pieces,0.0,24750.0,,,
2025-08-26,越南,新加坡,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU AN KHANG XANH,GOODWE SINGAPORE PTE LTD,"Yen Lang Service Residential Area, Yen Trung Commune, Yen Phong District, Bac Ninh Province, Vietnam","120 ROBINSON ROAD #13-01, SINGAPORE 068913, SINGAPORE, SG",,,,China,,,,85076090,"Pin Lưu Trữ bằng ion lithium, model GW14.3-BAT-LV-G10, điện áp 51,2V-280AH :14,3kwh, sử dụng cho năng lượng điện mặt trời, dùng cho hệ thống nlmt, nsx: Goodwe Technologies Co.,Ltd. Mới 100%,Storage battery ion lithium, model GW14.3-BAT-LV-G10, voltage 51,2 V-280AH :14,3 kwh, used for electric power, solar, for solar, nsx: is goodwe Technologies Co.,Ltd. New 100%",,50.0,Pieces,0.0,62500.0,,,
2025-08-25,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PTESS,DONGGUAN ZWAYN NEW ENERGY CO LTD,"3C Nguyen Van Quy, Ward 1, Group 11, Phu Thuan Ward, Ho Chi Minh City, Vietnam","ROOM 101, BUILDING 1, NO. 18 HU NAN ROAD, CHANGPING TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CN",,,,China,,,,85076090,"Ắc quy LITHIUM 51.2V, 280AH, sử dụng cho hệ thống điện năng lượng mặt trời. Hiệu: PTESS. MODEL: PT-ESS-R14400. Hàng mới 100%,Accumulator LITHIUM 51.2 V 280AH, used for power system solar energy. Brand: PTESS. MODEL: PT-ESS-R14400. 100% brand new",,82.0,Pieces,0.0,84214.0,,,
2025-08-25,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG SOLARVIET,DONGGUAN LANFANG LITHIUM TECHNOLOGY CO LTD,"23/8 Street 27, Kp9, Hiep Binh Chanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","RM 401, BLDG 2, NO. 3 TIANXIN, BUTTERFLY FIRST ROAD, HUANGJIANG, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,85076039,"Bộ pin LiFePO4 (hợp chất lithium), hiệu: SVE, model: SVE15.6k-LITE, 51,2V/305Ah/15.6kWh, dùng trong hệ thống điện năng lượng mặt trời. Hàng mới 100%,The battery pack LiFePO4 (compound lithium), brand: SVE, model: SVE15.6k-LITE, 51,2 V/305Ah/15.6 kWh is used in power system, solar energy. 100% brand new",,196.0,Pieces,0.0,160720.0,,,
2025-08-25,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PTESS,DONGGUAN ZWAYN NEW ENERGY CO LTD,"3C Nguyen Van Quy, Ward 1, Group 11, Phu Thuan Ward, Ho Chi Minh City, Vietnam","ROOM 101, BUILDING 1, NO. 18 HU NAN ROAD, CHANGPING TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CN",,,,China,,,,85076090,"Ắc quy LITHIUM 51.2V, 280AH, sử dụng cho hệ thống điện năng lượng mặt trời. Hiệu: PTESS. MODEL: PT-ESS-W14400. Hàng mới 100%,Accumulator LITHIUM 51.2 V 280AH, used for power system solar energy. Brand: PTESS. MODEL: PT-ESS-W14400. 100% brand new",,82.0,Pieces,0.0,88519.0,,,
2025-08-22,越南,中国,CÔNG TY TNHH MINLAND ENERGY TECHNOLOGY VIỆT NAM,MARSHELL ELECTRIC VEHICLE SHENZHEN CORPORATION,"Lot A14-12, Minh Hung-Sikico Industrial Park, Tan Khai Commune, Dong Nai Province, Vietnam","ROOM 1801, BUILDING 1, HUIDE, BUILDING, BEIZHAN COMMUNITY, MINZHI STREET,LONGHUA DISTRICT, SHENZHEN, CN",,,,China,,,,85076033,"Pin lithium-ion  hiệu Marxon, model MKS-GP5180,loại 80AH,4096Wh, điện áp 51.2V, kt 420*300*250mm dùng để cung cấp điện cho xe golf điện, hàng mới 100%,Lithium-ion battery brand Marxon, model MKS-GP5180,type 80AH,4096Wh voltage 51.2 V, kt 420*300*250mm used to provide power for a golf cart, electric, 100% brand new",,118.0,Pieces,0.0,52789.0393,,,
2025-08-22,越南,中国,CÔNG TY TNHH BIGBANG SOLAR,SHENZHEN CELLASUN TECHNOLOGY CO LTD,"No. 117A, Dong Hung Thuan 05 Street, Quarter 7, Tan Hung Thuan Ward, District 12, Ho Chi Minh City, Vietnam","15B008, BUILDING C, NO. 3, LANGJING ROAD, XINSHI COMMUNITY, DALANG XINWEI STREET, LONGHUA, DISTRICT, SHENZHEN",,,,China,,,,85076039,"Bộ Pin ion lithium năng lượng dùng cho lưu trữ năng lượng mặt trời, model: BSB-ESS-51.2V-280Ah-Luxury, bao gồm phụ kiện tiêu chuẩn: giá đỡ pin, dây cáp và khung. NSX SHENZHEN CELLASUN, mới 100%,The lithium ion Battery energy storage for solar, model: BSB-ESS-51.2 V-280Ah-Luxury, including standard accessories: bracket, battery, cables and frame. NSX SHENZHEN CELLASUN, 100% new",,1.0,Pieces,0.0,1120.0,,,
2025-08-22,越南,中国,CÔNG TY TNHH BIGBANG SOLAR,DONGGUAN LANFANG LITHIUM TECHNOLOGY CO LTD,"No. 117A, Dong Hung Thuan 05 Street, Quarter 7, Tan Hung Thuan Ward, District 12, Ho Chi Minh City, Vietnam","RM401, BLDG 2, NO. 3, TIANXIN BUTTERLY FIRST ROAD, HUANGJIANG, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,85076039,"Bộ Pin ion lithium năng lượng dùng cho lưu trữ năng lượng mặt trời, model: BSB-ESS-51.2V-280Ah-Luxury, bao gồm phụ kiện tiêu chuẩn: giá đỡ pin, dây cáp và khung, NSX: Dongguan Lanfang, hàng mới 100%,The lithium ion Battery energy storage for solar, model: BSB-ESS-51.2 V-280Ah-Luxury, including standard accessories: bracket, battery, cables and frames, MANUFACTURER: Dongguan Lanfang, 100% brand new",,190.0,Pieces,0.0,141550.0,,,
2025-08-22,越南,中国,CÔNG TY TNHH BIGBANG SOLAR,SHENZHEN CELLASUN TECHNOLOGY CO LTD,"No. 117A, Dong Hung Thuan 05 Street, Quarter 7, Tan Hung Thuan Ward, District 12, Ho Chi Minh City, Vietnam","15B008, BUILDING C, NO. 3, LANGJING ROAD, XINSHI COMMUNITY, DALANG XINWEI STREET, LONGHUA, DISTRICT, SHENZHEN",,,,China,,,,85076039,"Bộ Pin ion lithium năng lượng dùng cho lưu trữ năng lượng mặt trời, model: BSB-ESS-51.2V-200Ah-Luxury, bao gồm phụ kiện tiêu chuẩn: giá đỡ pin, dây cáp và khung. NSX SHENZHEN CELLASUN, mới 100%,The lithium ion Battery energy storage for solar, model: BSB-ESS-51.2 V-200Ah-Luxury, including standard accessories: bracket, battery, cables and frame. NSX SHENZHEN CELLASUN, 100% new",,280.0,Set,0.0,181440.0,,,
2025-08-21,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PHÚ THÀNH,DONGGUAN ZWAYN NEW ENERGY CO LTD,"Trai Village (Private House Of Mr. Vu Van Ngan), Trung Ha Commune, Thuy Nguyen District, Hai Phong City, Vietnam","ROOM 101, BUILDING 1, NO. 18 HUNAN ROAD, CHANGPING TOWN, DONGGUAN CITY, GUANGDONG PROVINCE,CHINA, CN",,,,China,,,,85076039,"Ắc quy lưu trữ Lithium dùng trong hệ thống điện mặt trời. Nhãn hiệu: POWERBOX, Loại: Lithium LifePO4; model: ES-BOX12 PLUS, điện áp: 51,2V, dung lượng: 202AH - 10.34kWh. Hàng mới 100%,Battery storage Lithium used in solar electric systems. Brand: POWERBOX, Type: Lithium LifePO4; model: ES-BOX12 PLUS voltage: 51,2 V, capacity: 202AH - 10.34 kWh. 100% brand new",,26.0,Pieces,0.0,22994.4,,,
2025-08-21,越南,中国,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG VÀ CÔNG NGHỆ VINCI E&C,HAIDI ENERGY TECHNOLOGY CO LTD,"153 A4 Nguyen Canh Di Street, Dai Kim Ward, Hoang Mai District, Hanoi City, Vietnam","NO 6 YONGFU SOUTH ROAD, XUECHENG DISTRICT, ZAOZHUANG, SHANDONG, CHINA, CN",,,,China,,,,85076039,"Pin lithium, model: HD-AQUA-51.2-100,điệp áp:51.2V,công suất:100A,dự trữ:5.12Kwh, kt:600*200*395mm, dùng để dự chữ điện từ tấm năng lượng mặt trời,nsx: HAIDI, mới 100%,Lithium battery, model: HD-AQUA-51.2-100,message voltage:51.2 V,capacity:100A,reserve:5.12 Kwh, kt:600*200*395mm, used to predict the word power from solar panels,nsx: HAIDI, 100% new",,4.0,Pieces,0.0,3440.0,,,
2025-08-21,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PHÚ THÀNH,DONGGUAN ZWAYN NEW ENERGY CO LTD,"Trai Village (Private House Of Mr. Vu Van Ngan), Trung Ha Commune, Thuy Nguyen District, Hai Phong City, Vietnam","ROOM 101, BUILDING 1, NO. 18 HUNAN ROAD, CHANGPING TOWN, DONGGUAN CITY, GUANGDONG PROVINCE,CHINA, CN",,,,China,,,,85076039,"Ắc quy lưu trữ Lithium áp cao dùng trong hệ thống điện mặt trời. Nhãn hiệu: POWERBOX, Loại: Lithium LifePO4; model: ES-BOX12, điện áp: 51,2V, dung lượng: 100AH - 5.12kWh. Hàng mới 100%,Battery storage Lithium high voltage used in solar electric systems. Brand: POWERBOX, Type: Lithium LifePO4; model: ES-BOX12, voltage: 51,2 V, capacity: 100AH - 5.12 kWh. 100% brand new",,31.0,Pieces,0.0,14706.4,,,
2025-08-21,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PHÚ THÀNH,DONGGUAN ZWAYN NEW ENERGY CO LTD,"Trai Village (Private House Of Mr. Vu Van Ngan), Trung Ha Commune, Thuy Nguyen District, Hai Phong City, Vietnam","ROOM 101, BUILDING 1, NO. 18 HUNAN ROAD, CHANGPING TOWN, DONGGUAN CITY, GUANGDONG PROVINCE,CHINA, CN",,,,China,,,,85076039,"Ắc quy lưu trữ Lithium dùng trong hệ thống điện mặt trời. Nhãn hiệu: POWERBOX, Loại: Lithium LifePO4; model: ES-BOX12 MAX, điện áp: 51,2V, dung lượng: 280AH - 14.3kWh. Hàng mới 100%,Battery storage Lithium used in solar electric systems. Brand: POWERBOX, Type: Lithium LifePO4; model: ES-BOX12 MAX voltage: 51,2 V, capacity: 280AH - 14.3 kWh. 100% brand new",,100.0,Pieces,0.0,101240.0,,,
