date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-05-01,印度,中国,BTI AUTOMATION,CHANGZHOU FOLEVO PRECISION MACHINERY CO LTD,"12,FLOOR -2ND, PLOT NO.41/47, BIBIJAN STREET, OFF ABDUL REHMAN STREET, PYDHONIE,MANDVI",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84828000,Linear Bearing (MODEL NO LM 20UU) Linear Bearing (MODEL NO LM 20UU),,3000.0,NOS,0.0,925.6074,GEQ8DHJFK8A2K,,
2025-05-20,越南,中国,CÔNG TY TNHH REGINA MIRACLE INTERNATIONAL VIỆT NAM,MAKERBONI MECHANICS SHANGHAI CO LTD,"Số 9, đường Đông Tây, Khu ĐT, CN và DV VSIP Hải Phòng, P.Dương Quan, TP.Thủy Nguyên, TP.Hải Phòng,VN","ROOM 4070, 4TH FLOOR, BUILDING 22, NO.85, MINGNAN ROAD, ZHONGSHAN STREET,SONGJIANG DISTRICT, SHANGHAI, CHINA",,,,Japan,,,,84828000,"VDW0180249#&bearing Linear - Bộ bạc đạn trượt đầu cắt máy cắt vải 59486001, hàng mới 100%,VDW0180249#&bearing Linear - Sliding bearing set for cutting head of fabric cutting machine 59486001, 100% new",,5.0,Set,0.0,924.65,,,
2025-06-24,越南,中国,CÔNG TY TNHH REGINA MIRACLE INTERNATIONAL VIỆT NAM,MAKERBONI MECHANICS SHANGHAI CO LTD,"No. 9, East-West Road, Vsip Hai Phong Urban, Industrial and Service Area, Duong Quan Ward, Thuy Nguyen City, Hai Phong City, Vietnam","ROOM 4070, 4TH FLOOR, BUILDING 22, NO.85, MINGNAN ROAD, ZHONGSHAN STREET,SONGJIANG DISTRICT, SHANGHAI, CHINA",,,,Japan,,,,84828000,"VDW0180249#&bearing Linear - Bộ bạc đạn trượt đầu cắt máy cắt vải 59486001, hàng mới 100%,VDW0180249#&bearing Linear - Sliding bearing set for cutting head of fabric cutting machine 59486001, 100% new",,5.0,Set,0.0,924.65,,,
2025-05-20,越南,中国,CÔNG TY TNHH REGINA MIRACLE INTERNATIONAL VIỆT NAM,MAKERBONI MECHANICS SHANGHAI CO LTD,"Số 9, đường Đông Tây, Khu ĐT, CN và DV VSIP Hải Phòng, P.Dương Quan, TP.Thủy Nguyên, TP.Hải Phòng,VN","ROOM 4070, 4TH FLOOR, BUILDING 22, NO.85, MINGNAN ROAD, ZHONGSHAN STREET,SONGJIANG DISTRICT, SHANGHAI, CHINA",,,,Japan,,,,84828000,"VDW0180249#&bearing Linear - Bộ bạc đạn trượt đầu cắt máy cắt vải 59486001, hàng mới 100%,VDW0180249#&bearing Linear - Sliding bearing set for cutting head of fabric cutting machine 59486001, 100% new",,5.0,Set,0.0,924.65,,,
2025-11-12,越南,中国,CÔNG TY TNHH REGINA MIRACLE INTERNATIONAL VIỆT NAM,MAKERBONI MECHANICS SHANGHAI CO LTD,"No. 9, East-West Road, VSIP Hai Phong Industrial and Service Zone, Thuy Nguyen Ward, Hai Phong City, Vietnam","ROOM 4070, 4TH FLOOR, BUILDING 22, NO.85, MINGNAN ROAD, ZHONGSHAN STREET,SONGJIANG DISTRICT, SHANGHAI, CHINA",,,,Japan,,,,84828000,"VDW0180249#&BEARING,LINEAR - Bộ bạc đạn trượt đầu cắt máy cắt vải 59486001, hàng mới 100%,VDW0180249#&BEARING,LINEAR - Sliding bearing set for fabric cutting machine 59486001, 100% brand new.",,5.0,Set,0.0,924.65,,,
2025-08-12,越南,中国,CÔNG TY TNHH REGINA MIRACLE INTERNATIONAL VIỆT NAM,MAKERBONI MECHANICS SHANGHAI CO LTD,"No. 9, East-West Road, Urban Area, Industry And Service Vsip Hai Phong, Duong Quan Commune, Thuy Nguyen District, Hai Phong City, Vietnam","ROOM 4070, 4TH FLOOR, BUILDING 22, NO.85, MINGNAN ROAD, ZHONGSHAN STREET,SONGJIANG DISTRICT, SHANGHAI, CHINA",,,,Japan,,,,84828000,"VDW0180249#&bearing Linear - Bộ bạc đạn trượt đầu cắt máy cắt vải 59486001, hàng mới 100%,VDW0180249#&amp;bearing Linear - The silver bullet slide the cutter fabric cutting machine 59486001, 100% brand new",,5.0,Set,0.0,924.65,,,
2025-05-16,越南,中国,CÔNG TY TNHH POWERNICE SMARTECH VIỆT NAM,NINGBO POWERNICE INTELLIGENT TECHNOLOGY CO LTD,"Lô số CN2-8, Khu công nghiệp Minh Quang-Phường Bạch Sam-Thị xã Mỹ Hào-Hưng Yên","398 BINHAI RD, BINHAI NEW AREA, ECONOMIC DEVELOPMENT ZONE, FENGHUA DISTRICT, NINGBO CITY, ZHEJIANG,CHINA, CN",,,,China,,,,84821000,"Vòng bi cầu rãnh sâu, P/N: MS1301-6201RS-1,chất liệu bằng thép (có nắp nhựa chống bụi), dùng cho thiết bị truyền động tuyến tính, kích thước: phi 12*phi 32*10t. Mới 100%,Deep groove ball bearing, P/N: MS1301-6201RS-1, steel material (with dustproof plastic cover), used for linear actuator, size: phi 12*phi 32*10t. 100% new",,3850.0,Pieces,0.0,924.0,,,
2025-09-11,印度,中国,PURI SALES CORPORATION,LINYI MOHIT TRADING CO LTD,"SHOP NO.5467-B,BEHIND 67  N/A","007F, D1 DISTRICT, 3RD FLOOR LINYI MALL ENGINEERING MARKET, LINYI CITY , SHANDONG PROVINCE, CHINA CHINA",,,,China (CN),,Qingdao,,84828000,"SC20UU,  LINEAR BEARING,  U/WT.-  0.192  (FOR INDUSTRIAL USE)BEARING",,1400.0,NOS,0.0,924.0,,,
2025-05-07,印度,中国,KHS INNOVATION & ENGINEERING LLP,ZHEJIANG SIQIANG BEARING MANUFACTUR,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMF16UU (BRAND - KHS LG) LINEAR MOTION BEARINGS,,1000.0,PCS,0.0,923.7723,Q8MNXZXFQ41NW,,
2025-05-21,印度,中国,INDO MIM LIMITED,SUZHOU BYT ELECTRONICS TECHNOLOGY LIMITED,"213/(539/A), STREET.NO.7, LANE.NO.2 HIMAYAT NAGAR, ",,,,,CHINA,,Shanghai,BANGALORE ACC (INBLR4),84828000,"LINEAR BEARINGS,RCAA-01315,48PCS(JIGS & FIXTURES PARTS) LINEAR BEARINGS,RCAA-01315,48PCS(JIGS & FIXTURES PARTS)",,48.0,NOS,0.0,922.9875,0Y7IMZWLZWAPO,,
2025-06-30,印度,中国,MAHAVIR SALES CORPORATION,YIWU ZHITONG E COMMERCE FIRM,"128,NARAYAN DHURU STREET,MICRO  HOUSE,4TH FL ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SBR16-4020L LINEAR MOTION BEARINGS SBR16-4020L,,40.0,PCS,0.0,922.9356,T7FO7SFY9XVX3,,
2025-04-11,印度,中国,BEARING INDIA,XI'AN WEINUO MACHINERY AND EQUIPMENT CO LTD,"2418, SECOND FLOOR, GEETA MANSION, G.B. ROAD",,,,,CHINA,,Qingdao,ICD PATPARGANJ,84828000,LINEAR MOTION BEARINGS: LM20UU LINEAR MOTION BEARINGS: LM20UU,,2000.0,NOS,0.0,922.7781,SY97QUTSBZ3ZI,,
2025-11-12,越南,中国,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI QUỐC TẾ ĐÌNH MINH,GUANGXI DONGXING YINGDA IMPORT AND EXPORT TRADING CO LTD,"Hai Dong Village, Quang Duc Commune, Quang Ninh Province, Vietnam.","NO.30 DA PO ROAD, DONGXING TOWN, DONGXING CITY GUANGXI, CHINA., CN",,,,China,,,,84821000,"Ổ bi trượt bằng thép, dùng cho máy CNC, kích thước: (84x48x34.5)mm, model: HGH25CA, hiệu GUANGXI WARD, mới 100%,Steel linear ball bearing, for CNC machines, dimensions: (84x48x34.5)mm, model: HGH25CA, GUANGXI WARD brand, 100% new.",,100.0,Pieces,0.0,920.0,,,
2025-09-18,印度,中国,DIVINE TRANSMISSION SYSTEMS,NINGBO LIMON ROBOTECH INTERNATIONAL TRADING CO LTD,D-12 LAJPAT NAGAR-III  N/A,"D8, D9, LANE 215 QINGYI ROAD HIGH-TECH ZONE NINGBO ZHEJIANG, CHINA",,,,China (CN),,Shekou,,84821090,LINEAR MOTION BEARINGS :- SC25UU LINEAR MOTION BEARINGS :- LM50UU,,200.0,NOS,0.0,919.6,,,
2025-09-18,印度,中国,DIVINE TRANSMISSION SYSTEMS,NINGBO LIMON ROBOTECH INTERNATIONAL TRADING CO LTD,D-12 LAJPAT NAGAR-III  N/A,"D8, D9, LANE 215 QINGYI ROAD HIGH-TECH ZONE NINGBO ZHEJIANG, CHINA",,,,China (CN),,Shekou,,84821090,LINEAR MOTION BEARINGS :- LMK30UU LINEAR MOTION BEARINGS :- LM50UU,,300.0,NOS,0.0,919.6,,,
2025-02-15,印度,中国,KHS INNOVATION & ENGINEERING LLP,XI'AN SILVERSTONE MACHINERY INDUSTRY CO LTD,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR BALL BEARINGS-SBE20UU -KHS-LG LINEAR BALL BEARINGS-SBE20UU -KHS-LG,,600.0,NOS,0.0,917.5822,O2WB7PR20FTJ2,,
2025-05-23,印度,中国,ATLANTIC INDUSTRIAL,ZHEJIANG JINGJIU BEARINGS INDUSTRIAL CO LTD,"Unit A, 2nd floor, No 103, 4th Cross Kalasipalyam New Extension",,,,,CHINA,,Ningbo,BANGALORE,84828000,LINEAR BLOCK BEARING HGW25CC,,300.0,PCS,0.0,913.4193,XX2K42NR3CRRP,,
2025-07-21,越南,中国,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI DULICO,NINGBO POWERNICE INTELLIGENT TECHNOLOGY CO LTD,"Lot A2, Cn7 Tu Liem Industrial Park, Phuong Canh Ward, Nam Tu Liem District, Hanoi City, Vietnam","398 BINHAI RD, BINHAI NEW AREA, ECONOMIC DEVELOPMENT  ZONE, FENGHUA DISTRICT NINGBO CITY, ZHEJIANG PROVINCE CHINA, ZZ",,,,China,,,,84821000,"Vòng bi cầu rãnh sâu, P/N: MS1301-6201RS-1,chất liệu bằng thép (có nắp nhựa chống bụi), dùng cho thiết bị truyền động tuyến tính, kích thước: phi 12*phi 32*10t. Mới 100%,Deep groove ball bearing, P/N: MS1301-6201RS-1, steel material (with dustproof plastic cover), used for linear actuator, size: phi 12*phi 32*10t. 100% new",,3800.0,Pieces,0.0,912.0,,,
2025-12-08,印度,中国,BHAVI IMPEX,AMLAND GLOBE HK ENTERPRISE LTD,"108,SHUBH SANDESH, 16,  HANSRAJ LANE, BYCULLA, ","ROOM 811,BAILI BUSINESS CENTER,87-1 05, CHATHAM ROAD SOUTH,TSIM SHA TSU I,KOWLOON HONG KONG",,,,China (CN),,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,"LINEAR BEARING BRAND-HL,ITEM NO.LMST12GAUU LINEAR BEARING",,50.0,NOS,0.0,910.0,,,
2025-09-25,越南,中国,CÔNG TY TNHH XNK YOULI,PINGXIANG CHENGJIE IMP & EXP TRADE CO LTD,"3rd Floor, No. 126-128 Tran Vy, Phu Dien Ward, Hanoi City, Vietnam","NO. 1507, 15TH FLOOR, BUILDING B, NO. 18 TIANXIN ROAD, PINGXIANG TOWN, CN",,,,China,,,,84821000,"Vòng bi 3204A-2RS1TN9/C3MT33. Bằng sắt, kt 20x47x21mm. Dùng trong hệ thống chuyển động tuyến tính. không có tên thương hiệu, Nsx: PINGXIANG CHENGJIE IMP.&EXP. TRADE CO.,LTD. mới 100%,Bearing 3204A-2RS1TN9/C3MT33. Iron, kt 20x47x21mm. Used in a linear motion. no brand names, Manufacturer: PINGXIANG CHENGJIE IMP.&amp;EXP. TRADE CO.,LTD. new 100%",,80.0,Pieces,0.0,909.6,,,
2025-11-05,印度,中国,CNZ BEARINGS PRIVATE LIMITED,SHAOXING LAVA MACHINERY CO LTD,"17, ARYAN CORPORATE PARK, NR.  SHILAJ RLY CROSSING, THALTEJ, ","XINCHANG, Zhejiang, CHINA SDNF SDNF CHINA",,,,China (CN),,Ningbo,AHEMDABAD ICD (INSBI6),84821090,LINEAR BALL BEARING WITH HOUSING - SC16UU LINEAR BALL BEARING WITH HOUSING - SC16UU,,500.0,PCS,0.0,908.84,,,
2025-09-17,印度,中国,OSR INTERNATIONAL,SHANGHAI NEO STAR MACHINERY &TECHNOLOGY CO LTD,"72 GROUND FLOOR, G.B ROAD S. N MARG Contact No: 919810818275","Room 422, No.399,Jianyun Road, Pudo ng District Shanghai 201318 SDNF CHINA",,,,China (CN),,Qingdao,,84821090,Linear Motion Bearing  LMF25UU Linear Motion Bearing  LMF25UU,,1000.0,NOS,0.0,908.71,,,
2025-12-04,印度,中国,KNOWELL INTERNATIONAL PRIVATE LIMITED,RHB PRECISION MACHINERY CO LTD,"20, NETAJI SUBHAS ROAD,  N/A","NO. 20-6, 37 BAIZHANG EAST ROAD, YI NZHOU, NINGBO P.R. CHINA ., , CHINA SDNF CHINA",,,,China (CN),,Shanghai,Kolkata,84828000,LINEAR MOTION GLIDING BEARINGS NO - PHS 20 (BRAND - KHK) LINEAR MOTION GLIDING BEARINGS NO - PHS 20 (BRAND - KHK),,300.0,PCS,0.0,908.41,,,
2025-07-04,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, CN",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4325.0,Pieces,0.0,908.25,,,
2025-02-16,印度,中国,KHS INNOVATION & ENGINEERING LLP,ZHEJIANG SIQIANG BEARING MANUFACTURE CO LTDA,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR BEARING-LM 50UU KHS-LG LINEAR BEARING-LM 50UU KHS-LG,,200.0,NOS,0.0,907.7611,U5NWSLS36YLHN,,
2025-07-25,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, ZZ",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-05-12,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Tổ dân phốTràngDuệ(tại Công tyTNHH Ngân Vũ),phường Lê Lợi, quận An Dương,TP Hải Phòng, Việt Nam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-04-26,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (at Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-07-16,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (At Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, CN",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-03-06,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Village (at Ngan Vu Limited Liability Company), Le Loi Commune, An Duong District, Hai Phong, Vietnam","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TM14#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TM14#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-04-11,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Trang Due Residential Group (at Ngan Vu Company Limited), Le Loi Ward, An Duong District, Hai Phong City, Vietnam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-05-08,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Tổ dân phốTràngDuệ(tại Công tyTNHH Ngân Vũ),phường Lê Lợi, quận An Dương,TP Hải Phòng, Việt Nam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U10G00013#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10G00013#& Ball bearing for motor gearbox of linear actuator, 100% new",,4320.0,Pieces,0.0,907.2,,,
2025-05-16,越南,中国香港,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN MINH THÀNH,HK TOMUU ACTUATOR TECHNOLOGY CO LIMITED,"Tổ dân phốTràngDuệ(tại Công tyTNHH Ngân Vũ),phường Lê Lợi, quận An Dương,TP Hải Phòng, Việt Nam.","ROOM 1318-19, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONGKOK, KOWLOON, HONGKONG, HK",,,,China,,,,84821000,"TMA-MNA-U10A00005#& Ổ bi dùng cho hộp số động cơ của bộ truyền động tuyến tính, mới 100%,TMA-MNA-U10A00005#& Ball bearing for motor gearbox of linear actuator, 100% new",,6040.0,Pieces,0.0,906.0,,,
2025-01-13,印度,中国,AXIS TECHNOLOGIES,ZHEJIANG JINGRUI INTELLIGENT TRANSMISSION CO LTD,"207, ARIHANT TOWER, 2ND FLOOR,83 V. V .CHANDAN STREET, MUMBAI, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SC20UU LINEAR MOTION BEARINGS SC20UU,,900.0,PCS,0.0,905.8468,Y1D7BE3Q2SBOJ,,
2025-06-05,印度,中国,SGS TRADE IMPEX,LINYI GUANDING IMPORT AND EXPORT CO LTD,"11, NARAYAN DHURU X LANE,  4TH FLOOR, ",,,,,CHINA,,Qingdao,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMK 20 UU LINEAR MOTION BEARINGS LMK 20 UU,,1500.0,PCS,0.0,904.9709,ETASG1ICJ3CZ5,,
2025-04-01,印度,中国,AXIS TECHNOLOGIES,ZHEJIANG JINGRUI INTELLIGENT TRANSMISSION CO LTD,"207, ARIHANT TOWER, 2ND FLOOR,83 V. V .CHANDAN STREET, MUMBAI, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMF16UU LINEAR MOTION BEARINGS LMF16UU,,1242.0,PCS,0.0,904.7051,VOOLSCS6OAR5X,,
2025-11-05,印度,中国,CNZ BEARINGS PRIVATE LIMITED,SHAOXING LAVA MACHINERY CO LTD,"17, ARYAN CORPORATE PARK, NR.  SHILAJ RLY CROSSING, THALTEJ, ","XINCHANG, Zhejiang, CHINA SDNF SDNF CHINA",,,,China (CN),,Ningbo,AHEMDABAD ICD (INSBI6),84821090,LINEAR BALL BEARING - LM20UU LINEAR BALL BEARING - LM20UU,,1500.0,PCS,0.0,903.82,,,
2025-08-07,印度,中国,PARTH AGENCY,SHANGHAI SIMINGTE AUTOMATION TECHNOLOGY CO LTD,N/A N/A,"INDUSTRIAL PARK, YANDIAN TOWN LINQI NG CITY SHANDONG PROVINCE LINQING, Shandong, CHINA CHINA",,,,China (CN),,Qingdao,,84828000,LINEAR MOTION BEARINGS SCS25UU LINEAR MOTION BEARINGS SCS25UU,,500.0,PCS,0.0,901.63,,,
2025-04-10,印度,中国,DIVINE TRANSMISSION SYSTEMS,NINGBO LIMON ROBOTECH INTERNATIONAL TRADING CO LTD,D-12 LAJPAT NAGAR-III  N/A,,,,,CHINA,,Ningbo,ICD PATPARGANJ,84821090,LINEAR MOTION BEARINGS LMK16LUU LINEAR MOTION BEARINGS KH3050PP,,300.0,NOS,0.0,900.2981,7W7IOBUIOS8Z4,,
2025-11-05,印度,中国,KHS INNOVATION & ENGINEERING LLP,ZHEJIANG SIQIANG BEARING MANUFACTUR,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ","E CO.,LTD NO.97,XIANXIA ROAD. NANMING MOUNTAIN STREET. LIANDU ZONE.LISHUI CITY.ZHEJIANG CHINA",,,,China (CN),,SHANGHAI,NHAVA SHEVA SEA (INNSA1),84824000,FLANGE LINEAR BEARING LMK16UU KHS-LG FLANGE LINEAR BEARING,,1000.0,PCS,0.0,900.0,,,
2025-02-17,越南,中国,CÔNG TY TNHH HUITONG,PINGXIANG ZHONGXIN IMPORT AND EXPORT CO LTD,"(For rent: Hung Cuong Mechanical Joint Stock Company), Hap Linh Industrial Park, Hap Linh Ward, Bac Ninh City, Bac Ninh Province, Vietnam","ROOM 401-31,4TH FLOOR, REDWOOD, INSPECTIOR AND TESTING CENTER, NO. 438,NANDA ROAD, PINGXIANG CITY, CHONGZUO CITY GUANGXI ZHUANG, CN",,,,China,,,,84821000,"Vòng bi (ổ bi) tuyến tính JS62413-5C1L6M4, chất liệu thép không gỉ, dùng cho thiết bị đưa chuyển,nhà sx: Ningbo Mystron Precision Machinery Co., Ltd., hàng mới 100%,Linear bearing JS62413-5C1L6M4, stainless steel material, used for conveying equipment, manufacturer: Ningbo Mystron Precision Machinery Co., Ltd., 100% new",,1500.0,Pieces,0.0,900.0,,,
2025-06-19,印度,中国,RELIANCE TOOLS AND BEARING STORES,ZHEJIANG SIQIANG BEARING MANUFACTURE CO LTD,"GRD FLR, 163, MUTTON  STREET, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMES30UU LINEAR MOTION BEARINGS LMES30UU,,200.0,PCS,0.0,894.4771,G5HEYAG6NAZQ0,,
2025-05-30,印度,中国,AMAFHH SONS,ZHEJIANG SIQIANG BEARING MANUFACTURE CO LTD,"2ND FLOOR, 71 NAGDEVI CROSS LANE,,  N/A",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARING LMF25UU LINEAR MOTION BEARING LMF25UU,,700.0,PCS,0.0,894.4157,0LAHS2H9JC2RX,,
2025-04-25,越南,中国,CÔNG TY TNHH MISUMI VIỆT NAM,MISUMI CHINA PRECISION MACHINERY TRADING CO LTD,"Lot 15, TS11 Road, Tien Son Industrial Park, Hoan Son Commune. Tien Du District, Bac Ninh","NO.1058 DILING RD, FENGXIAN DIST, SHANGHAI, CHINA, CN",,,,China,,,,84828000,"Thanh trượt tuyến tính có ổ bi (bằng thép, dài 25.34mm), hàng mới 100%, nhãn hiệu: MISUMI, code: C-MLGB7,Linear slide with ball bearing (steel, length 25.34mm), 100% new, brand: MISUMI, code: C-MLGB7",,330.0,Pieces,0.0,892.485,,,
2025-11-27,印度,中国,SAAVIK ENTERPRISES,SKYWALK INDUSTRIES GROUP LIMITED,,"UNIT 04-05,16/F THE BROADWAY NO 5 4-6 2 LOCK HART RD WANCHAI HK CHINA",,,,China (CN),,Ningbo,MUNDRA PORT &amp; SEZ LTD (INAJM6),84821090,ASSORTED TYPES OF NEEDLE ROLLER BEARING ASSORTED TYPES OF LINEAR BALL BUSH BEARING,,2031.0,PCS,0.0,892.27,,,
2025-11-13,越南,中国香港,CÔNG TY TNHH FACILITY HÀ NỘI,FACILITY HK CO LTD,"Road 206, Zone E, Pho Noi A Industrial Park, Lac Dao Commune, Hung Yen Province, Vietnam","UNIT 11, 18/F, TOWER A, NEW TRADE PLAZA,NO.6 ON PING STREET, SHATIN, HONG KONG, HK",,,,China,,,,84828000,"M-LIN-XXX-00066N-1#&Thanh trượt tuyến tính có ổ bi bằng thép, dài 700mm, model: SSX2R-MX28-700, chịu tải trung bình và nặng (hãng Misumi) (002W),M-LIN-XXX-00066N-1#&Linear slide with steel ball bearings, 700mm long, model: SSX2R-MX28-700, medium and heavy load capacity (Misumi brand) (002W)",,4.0,Pieces,0.0,890.0,,,
2025-03-10,印度,中国,AGARWAL INDUSTRIES,QINGDAO SHIYA IMPORT AND EXPORT CO,4 Ground Floor HARESH CHAMBER SAMUEL STREET VADGADI,,,,,CHINA,,Qingdao,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR BALL BEARING SC16UU LINEAR BALL BEARING,,1000.0,NOS,0.0,889.2557,WR2ROUSHLUCH0,,
2025-09-12,印度,中国,MISUMI INDIA PRIVATE LIMITED,MISUMI CHINA PRECISION MACHINERY,"3RD FL.ONYX BUILDING, NORTH MAIN  ROAD, KOREGAON PARIK ","TRADING CO.,LTD NO.1058 DILING RD FENGXIAN DIST, SHANGHAI, CHINA ZIP CD:201402 CHINA",,,,China (CN),,Shanghai,,84828000,LINEAR BALL BEARING-DAW05BE5002996(STANDARD COMPONENTS FOR PRESS DIE AND PLASTIC MOLD)LINEAR BALL BEARING-DAW05BE5002996(STANDARD COMPONENTS FOR P,,168.0,PCS,0.0,888.19,,,
